experiment;asymptotic;native real time;native user time;native sys time;native trigger time;native meval time
trigger-0-bounded-lhs-2-historically;8n;2.413;2.373;0.031;0.456648;1.15095
trigger-0-bounded-lhs-2-historically;8l;1.677;1.642;0.024;0.396843;1.10866
trigger-0-bounded-lhs-2-historically;8c;19.538;19.360;0.164;3.64542;8.93001
trigger-0-bounded-lhs-2-historically;baseline;0.216;0.197;0.011;0.049931;0.126485
trigger-0-bounded-lhs-2-historically;2n;0.457;0.433;0.016;0.082725;0.26654
trigger-0-bounded-lhs-2-historically;2l;0.417;0.396;0.011;0.100049;0.262032
trigger-0-bounded-lhs-2-historically;2c;0.926;0.898;0.018;0.164901;0.550303
trigger-0-bounded-lhs-2-historically;4n;1.026;0.996;0.018;0.182782;0.493696
trigger-0-bounded-lhs-2-historically;4l;0.828;0.802;0.017;0.192606;0.537651
trigger-0-bounded-lhs-2-historically;4c;4.292;4.236;0.042;0.762574;2.13046
trigger-0-bounded-lhs-2-historically;8n;2.367;2.329;0.027;0.451771;1.12005
trigger-0-bounded-lhs-2-historically;8l;1.670;1.635;0.028;0.397393;1.1057
trigger-0-bounded-lhs-2-historically;8c;19.706;19.532;0.158;3.78918;9.12799
trigger-0-bounded-lhs-2-historically;baseline;0.208;0.187;0.012;0.046794;0.11913
trigger-0-bounded-lhs-2-historically;2n;0.466;0.442;0.018;0.082087;0.272587
trigger-0-bounded-lhs-2-historically;2l;0.424;0.404;0.012;0.101748;0.267298
trigger-0-bounded-lhs-2-historically;2c;0.919;0.892;0.019;0.163929;0.546671
trigger-0-bounded-lhs-2-historically;4n;1.036;1.009;0.016;0.186192;0.496617
trigger-0-bounded-lhs-2-historically;4l;0.834;0.806;0.018;0.197142;0.540281
trigger-0-bounded-lhs-2-historically;4c;4.304;4.249;0.042;0.780425;2.14762
trigger-0-bounded-lhs-2-historically;8n;2.342;2.304;0.031;0.429987;1.09322
trigger-0-bounded-lhs-2-historically;8l;1.697;1.650;0.028;0.410267;1.11916
trigger-0-bounded-lhs-2-historically;8c;19.681;19.505;0.156;3.76132;9.11181
trigger-0-bounded-lhs-2-historically;baseline;0.204;0.184;0.014;0.045725;0.117698
trigger-0-bounded-lhs-2-historically;2n;0.445;0.421;0.017;0.077308;0.259457
trigger-0-bounded-lhs-2-historically;2l;0.417;0.395;0.013;0.098648;0.260845
trigger-0-bounded-lhs-2-historically;2c;0.958;0.928;0.019;0.175385;0.571448
trigger-0-bounded-lhs-2-historically;4n;1.037;1.010;0.017;0.184995;0.498984
trigger-0-bounded-lhs-2-historically;4l;0.829;0.803;0.015;0.192098;0.537346
trigger-0-bounded-lhs-2-historically;4c;4.307;4.249;0.048;0.756328;2.11939
trigger-0-bounded-lhs-2-historically;8n;2.380;2.331;0.033;0.437455;1.11031
trigger-0-bounded-lhs-2-historically;8l;1.688;1.652;0.025;0.400521;1.11779
trigger-0-bounded-lhs-2-historically;8c;19.448;19.269;0.162;3.63843;8.91628
trigger-0-bounded-lhs-2-historically;baseline;0.206;0.187;0.010;0.046877;0.11956
trigger-0-bounded-lhs-2-historically;2n;0.457;0.434;0.013;0.080206;0.267269
trigger-0-bounded-lhs-2-historically;2l;0.419;0.398;0.012;0.100205;0.262228
trigger-0-bounded-lhs-2-historically;2c;0.925;0.898;0.016;0.164515;0.551321
trigger-0-bounded-lhs-2-historically;4n;1.035;1.007;0.022;0.18459;0.501632
trigger-0-bounded-lhs-2-historically;4l;0.833;0.805;0.017;0.192794;0.536598
trigger-0-bounded-lhs-2-historically;4c;4.356;4.281;0.052;0.787632;2.15965
trigger-0-bounded-lhs-2-historically;8n;2.330;2.294;0.026;0.436984;1.09805
trigger-0-bounded-lhs-2-historically;8l;1.693;1.656;0.030;0.402107;1.12104
trigger-0-bounded-lhs-2-historically;8c;19.689;19.507;0.167;3.80565;9.17954
trigger-0-bounded-lhs-2-historically;baseline;0.212;0.192;0.014;0.048252;0.123301
trigger-0-bounded-lhs-2-historically;2n;0.456;0.434;0.012;0.082434;0.267484
trigger-0-bounded-lhs-2-historically;2l;0.417;0.395;0.012;0.099405;0.261246
trigger-0-bounded-lhs-2-historically;2c;0.910;0.884;0.015;0.161823;0.540443
trigger-0-bounded-lhs-2-historically;4n;1.043;1.014;0.018;0.188306;0.501342
trigger-0-bounded-lhs-2-historically;4l;0.821;0.794;0.016;0.190563;0.529675
trigger-0-bounded-lhs-2-historically;4c;4.392;4.315;0.048;0.782591;2.17217
trigger-0-bounded-lhs-2-historically;8n;2.346;2.307;0.027;0.439034;1.10469
trigger-0-bounded-lhs-2-historically;8l;1.666;1.631;0.028;0.395625;1.10073
trigger-0-bounded-lhs-2-historically;8c;19.670;19.494;0.161;3.77487;9.11923
trigger-0-bounded-lhs-2-historically;baseline;0.212;0.192;0.012;0.048297;0.122924
trigger-0-bounded-lhs-2-historically;2n;0.460;0.438;0.012;0.081244;0.267339
trigger-0-bounded-lhs-2-historically;2l;0.416;0.394;0.012;0.099318;0.26045
trigger-0-bounded-lhs-2-historically;2c;0.908;0.882;0.017;0.160836;0.540745
trigger-0-bounded-lhs-2-historically;4n;1.055;1.004;0.024;0.183392;0.4932
trigger-0-bounded-lhs-2-historically;4l;0.850;0.824;0.016;0.1989;0.553843
trigger-0-bounded-lhs-2-historically;4c;4.345;4.286;0.048;0.772523;2.15066
trigger-0-bounded-lhs-2-historically;8n;2.385;2.346;0.026;0.444994;1.12716
trigger-0-bounded-lhs-2-historically;8l;1.666;1.629;0.029;0.396384;1.10339
trigger-0-bounded-lhs-2-historically;8c;19.544;19.368;0.166;3.66739;8.9646
trigger-0-bounded-lhs-2-neg-historically;baseline;0.226;0.203;0.016;0.050089;0.131811
trigger-0-bounded-lhs-2-neg-historically;2n;0.489;0.460;0.019;0.09061;0.291778
trigger-0-bounded-lhs-2-neg-historically;2l;0.440;0.411;0.017;0.105746;0.273245
trigger-0-bounded-lhs-2-neg-historically;2c;0.953;0.921;0.018;0.181316;0.584112
trigger-0-bounded-lhs-2-neg-historically;4n;1.065;1.035;0.022;0.205297;0.529881
trigger-0-bounded-lhs-2-neg-historically;4l;0.865;0.837;0.018;0.213648;0.57016
trigger-0-bounded-lhs-2-neg-historically;4c;4.343;4.283;0.050;0.826911;2.16787
trigger-0-bounded-lhs-2-neg-historically;8n;2.422;2.379;0.029;0.491093;1.16853
trigger-0-bounded-lhs-2-neg-historically;8l;1.711;1.672;0.025;0.428181;1.1396
trigger-0-bounded-lhs-2-neg-historically;8c;20.064;19.880;0.163;4.16389;9.56951
trigger-0-bounded-lhs-2-neg-historically;baseline;0.218;0.198;0.011;0.047943;0.128336
trigger-0-bounded-lhs-2-neg-historically;2n;0.472;0.450;0.012;0.087869;0.285467
trigger-0-bounded-lhs-2-neg-historically;2l;0.418;0.396;0.016;0.101095;0.263857
trigger-0-bounded-lhs-2-neg-historically;2c;0.924;0.899;0.020;0.175547;0.564878
trigger-0-bounded-lhs-2-neg-historically;4n;1.038;1.012;0.021;0.195788;0.516912
trigger-0-bounded-lhs-2-neg-historically;4l;0.856;0.829;0.017;0.21098;0.562796
trigger-0-bounded-lhs-2-neg-historically;4c;4.339;4.278;0.047;0.812162;2.15504
trigger-0-bounded-lhs-2-neg-historically;8n;2.390;2.350;0.034;0.478566;1.14032
trigger-0-bounded-lhs-2-neg-historically;8l;1.707;1.671;0.023;0.426788;1.14227
trigger-0-bounded-lhs-2-neg-historically;8c;19.930;19.750;0.162;4.08271;9.44782
trigger-0-bounded-lhs-2-neg-historically;baseline;0.207;0.188;0.014;0.045705;0.120617
trigger-0-bounded-lhs-2-neg-historically;2n;0.481;0.458;0.017;0.090483;0.291962
trigger-0-bounded-lhs-2-neg-historically;2l;0.415;0.392;0.013;0.099411;0.260442
trigger-0-bounded-lhs-2-neg-historically;2c;0.939;0.909;0.019;0.17803;0.575947
trigger-0-bounded-lhs-2-neg-historically;4n;1.060;1.032;0.016;0.203513;0.531316
trigger-0-bounded-lhs-2-neg-historically;4l;0.854;0.827;0.021;0.216026;0.564308
trigger-0-bounded-lhs-2-neg-historically;4c;4.370;4.312;0.047;0.8237;2.18379
trigger-0-bounded-lhs-2-neg-historically;8n;2.369;2.329;0.031;0.478173;1.1366
trigger-0-bounded-lhs-2-neg-historically;8l;1.744;1.705;0.033;0.438302;1.16903
trigger-0-bounded-lhs-2-neg-historically;8c;19.771;19.595;0.157;4.043;9.34989
trigger-0-bounded-lhs-2-neg-historically;baseline;0.215;0.195;0.015;0.04756;0.125446
trigger-0-bounded-lhs-2-neg-historically;2n;0.473;0.451;0.013;0.08882;0.285275
trigger-0-bounded-lhs-2-neg-historically;2l;0.415;0.395;0.010;0.101473;0.26361
trigger-0-bounded-lhs-2-neg-historically;2c;0.934;0.908;0.019;0.178034;0.571455
trigger-0-bounded-lhs-2-neg-historically;4n;1.048;1.020;0.022;0.197434;0.524319
trigger-0-bounded-lhs-2-neg-historically;4l;0.850;0.825;0.019;0.215193;0.563282
trigger-0-bounded-lhs-2-neg-historically;4c;4.312;4.254;0.043;0.803498;2.12657
trigger-0-bounded-lhs-2-neg-historically;8n;2.388;2.350;0.029;0.486575;1.15182
trigger-0-bounded-lhs-2-neg-historically;8l;1.705;1.667;0.027;0.426536;1.14261
trigger-0-bounded-lhs-2-neg-historically;8c;19.995;19.815;0.158;4.00015;9.37392
trigger-0-bounded-lhs-2-neg-historically;baseline;0.219;0.199;0.014;0.048889;0.129009
trigger-0-bounded-lhs-2-neg-historically;2n;0.480;0.458;0.012;0.088926;0.289696
trigger-0-bounded-lhs-2-neg-historically;2l;0.423;0.402;0.012;0.105321;0.268596
trigger-0-bounded-lhs-2-neg-historically;2c;0.926;0.899;0.022;0.175802;0.566101
trigger-0-bounded-lhs-2-neg-historically;4n;1.045;1.019;0.020;0.203056;0.523837
trigger-0-bounded-lhs-2-neg-historically;4l;0.945;0.911;0.027;0.235708;0.625637
trigger-0-bounded-lhs-2-neg-historically;4c;4.542;4.477;0.054;0.863272;2.26126
trigger-0-bounded-lhs-2-neg-historically;8n;2.408;2.367;0.030;0.477234;1.14298
trigger-0-bounded-lhs-2-neg-historically;8l;1.798;1.759;0.027;0.45195;1.20451
trigger-0-bounded-lhs-2-neg-historically;8c;20.119;19.934;0.164;4.07256;9.49583
trigger-0-bounded-lhs-2-neg-historically;baseline;0.209;0.190;0.010;0.045652;0.121859
trigger-0-bounded-lhs-2-neg-historically;2n;0.485;0.461;0.014;0.091844;0.291314
trigger-0-bounded-lhs-2-neg-historically;2l;0.433;0.411;0.018;0.105625;0.272792
trigger-0-bounded-lhs-2-neg-historically;2c;1.033;0.996;0.027;0.198907;0.636391
trigger-0-bounded-lhs-2-neg-historically;4n;1.113;1.084;0.017;0.211997;0.559145
trigger-0-bounded-lhs-2-neg-historically;4l;0.884;0.857;0.021;0.219214;0.584355
trigger-0-bounded-lhs-2-neg-historically;4c;4.371;4.313;0.049;0.817353;2.16694
trigger-0-bounded-lhs-2-neg-historically;8n;2.430;2.389;0.035;0.487505;1.15939
trigger-0-bounded-lhs-2-neg-historically;8l;1.738;1.702;0.025;0.43759;1.16233
trigger-0-bounded-lhs-2-neg-historically;8c;20.111;19.927;0.166;4.06494;9.49849
trigger-0-bounded-lhs-2-neg-historically;baseline;0.220;0.200;0.012;0.048917;0.129034
trigger-0-bounded-lhs-2-neg-historically;2n;0.465;0.444;0.012;0.086878;0.281329
trigger-0-bounded-lhs-2-neg-historically;2l;0.426;0.403;0.016;0.103203;0.26906
trigger-0-bounded-lhs-2-neg-historically;2c;0.946;0.917;0.023;0.178875;0.577071
trigger-0-bounded-lhs-2-neg-historically;4n;1.066;1.036;0.019;0.202112;0.526824
trigger-0-bounded-lhs-2-neg-historically;4l;0.845;0.817;0.024;0.20748;0.555892
trigger-0-bounded-lhs-2-neg-historically;4c;4.380;4.321;0.047;0.814205;2.16278
trigger-0-bounded-lhs-2-neg-historically;8n;2.388;2.349;0.035;0.465557;1.12908
trigger-0-bounded-lhs-2-neg-historically;8l;1.733;1.696;0.033;0.431;1.15447
trigger-0-bounded-lhs-2-neg-historically;8c;20.160;19.977;0.166;4.13831;9.6747
trigger-0-bounded-lhs-2-neg-historically;baseline;0.220;0.200;0.010;0.049138;0.128972
trigger-0-bounded-lhs-2-neg-historically;2n;0.488;0.465;0.018;0.095339;0.295707
trigger-0-bounded-lhs-2-neg-historically;2l;0.424;0.403;0.011;0.102423;0.268908
trigger-0-bounded-lhs-2-neg-historically;2c;0.953;0.925;0.019;0.182811;0.582243
trigger-0-bounded-lhs-2-neg-historically;4n;1.070;1.041;0.019;0.204975;0.531415
trigger-0-bounded-lhs-2-neg-historically;4l;0.840;0.814;0.017;0.205342;0.549755
trigger-0-bounded-lhs-2-neg-historically;4c;4.383;4.324;0.048;0.82618;2.1799
trigger-0-bounded-lhs-2-neg-historically;8n;2.438;2.396;0.033;0.495804;1.1669
trigger-0-bounded-lhs-2-neg-historically;8l;1.753;1.701;0.031;0.435859;1.16145
trigger-0-bounded-lhs-2-neg-historically;8c;20.189;20.006;0.158;4.17262;9.65729
trigger-0-bounded-lhs-2-neg-historically;baseline;0.212;0.191;0.012;0.046044;0.122375
trigger-0-bounded-lhs-2-neg-historically;2n;0.466;0.445;0.016;0.087162;0.282573
trigger-0-bounded-lhs-2-neg-historically;2l;0.425;0.403;0.017;0.10252;0.269816
trigger-0-bounded-lhs-2-neg-historically;2c;0.933;0.906;0.018;0.183814;0.575895
trigger-0-bounded-lhs-2-neg-historically;4n;1.077;1.048;0.018;0.206236;0.53854
trigger-0-bounded-lhs-2-neg-historically;4l;0.862;0.833;0.019;0.213229;0.567421
trigger-0-bounded-lhs-2-neg-historically;4c;4.415;4.350;0.051;0.860144;2.2131
trigger-0-bounded-lhs-2-neg-historically;8n;2.453;2.412;0.027;0.506909;1.18585
trigger-0-bounded-lhs-2-neg-historically;8l;1.729;1.691;0.025;0.434039;1.15648
trigger-0-bounded-lhs-2-neg-historically;8c;20.046;19.862;0.165;4.11218;9.54188
trigger-0-bounded-lhs-2-neg-historically;baseline;0.219;0.200;0.010;0.048826;0.127644
trigger-0-bounded-lhs-2-neg-historically;2n;0.462;0.440;0.015;0.086904;0.278218
trigger-0-bounded-lhs-2-neg-historically;2l;0.434;0.410;0.019;0.104818;0.272323
trigger-0-bounded-lhs-2-neg-historically;2c;0.952;0.924;0.017;0.181131;0.585709
trigger-0-bounded-lhs-2-neg-historically;4n;1.060;1.031;0.020;0.201946;0.529191
trigger-0-bounded-lhs-2-neg-historically;4l;0.845;0.818;0.016;0.207651;0.556963
trigger-0-bounded-lhs-2-neg-historically;4c;4.335;4.269;0.046;0.80749;2.14043
trigger-0-bounded-lhs-2-neg-historically;8n;2.406;2.365;0.031;0.485988;1.1515
trigger-0-bounded-lhs-2-neg-historically;8l;1.741;1.702;0.029;0.436329;1.16405
trigger-0-bounded-lhs-2-neg-historically;8c;19.981;19.801;0.161;4.02752;9.49939
trigger-0-bounded-lhs-2-neg-since;baseline;0.177;0.154;0.016;0.031488;0.093135
trigger-0-bounded-lhs-2-neg-since;2n;0.355;0.332;0.011;0.050317;0.202791
trigger-0-bounded-lhs-2-neg-since;2l;0.342;0.316;0.017;0.068375;0.197706
trigger-0-bounded-lhs-2-neg-since;2c;0.708;0.680;0.018;0.1058;0.422474
trigger-0-bounded-lhs-2-neg-since;4n;0.783;0.754;0.018;0.107427;0.370829
trigger-0-bounded-lhs-2-neg-since;4l;0.682;0.645;0.017;0.137522;0.40547
trigger-0-bounded-lhs-2-neg-since;4c;3.333;3.280;0.037;0.498505;1.65891
trigger-0-bounded-lhs-2-neg-since;8n;1.791;1.753;0.025;0.264712;0.791715
trigger-0-bounded-lhs-2-neg-since;8l;1.299;1.264;0.028;0.255775;0.788474
trigger-0-bounded-lhs-2-neg-since;8c;15.103;14.955;0.135;2.23208;6.64182
trigger-0-bounded-lhs-2-neg-since;baseline;0.167;0.150;0.009;0.030775;0.090014
trigger-0-bounded-lhs-2-neg-since;2n;0.345;0.323;0.018;0.048565;0.195774
trigger-0-bounded-lhs-2-neg-since;2l;0.329;0.307;0.011;0.064625;0.190312
trigger-0-bounded-lhs-2-neg-since;2c;0.707;0.681;0.016;0.105654;0.420101
trigger-0-bounded-lhs-2-neg-since;4n;0.783;0.757;0.019;0.108218;0.372814
trigger-0-bounded-lhs-2-neg-since;4l;0.647;0.624;0.014;0.132003;0.392139
trigger-0-bounded-lhs-2-neg-since;4c;3.352;3.304;0.034;0.510853;1.68304
trigger-0-bounded-lhs-2-neg-since;8n;1.850;1.803;0.031;0.27204;0.819399
trigger-0-bounded-lhs-2-neg-since;8l;1.312;1.280;0.026;0.258936;0.792657
trigger-0-bounded-lhs-2-neg-since;8c;15.312;15.168;0.130;2.41035;6.84638
trigger-0-bounded-lhs-2-neg-since;baseline;0.166;0.147;0.015;0.030025;0.088698
trigger-0-bounded-lhs-2-neg-since;2n;0.349;0.329;0.011;0.049528;0.198945
trigger-0-bounded-lhs-2-neg-since;2l;0.331;0.309;0.012;0.065083;0.191762
trigger-0-bounded-lhs-2-neg-since;2c;0.718;0.692;0.020;0.109815;0.430249
trigger-0-bounded-lhs-2-neg-since;4n;0.794;0.768;0.018;0.111319;0.379244
trigger-0-bounded-lhs-2-neg-since;4l;0.661;0.637;0.020;0.138658;0.402213
trigger-0-bounded-lhs-2-neg-since;4c;3.405;3.355;0.038;0.510594;1.70884
trigger-0-bounded-lhs-2-neg-since;8n;1.768;1.733;0.027;0.256958;0.778942
trigger-0-bounded-lhs-2-neg-since;8l;1.306;1.271;0.029;0.259952;0.800656
trigger-0-bounded-lhs-2-neg-since;8c;15.062;14.919;0.128;2.23532;6.59854
trigger-0-bounded-lhs-2-neg-since;baseline;0.168;0.147;0.012;0.030342;0.088429
trigger-0-bounded-lhs-2-neg-since;2n;0.353;0.330;0.014;0.049611;0.19993
trigger-0-bounded-lhs-2-neg-since;2l;0.342;0.321;0.011;0.069104;0.201624
trigger-0-bounded-lhs-2-neg-since;2c;0.700;0.675;0.019;0.105162;0.417471
trigger-0-bounded-lhs-2-neg-since;4n;0.796;0.770;0.015;0.109088;0.376951
trigger-0-bounded-lhs-2-neg-since;4l;0.651;0.626;0.019;0.133161;0.393463
trigger-0-bounded-lhs-2-neg-since;4c;3.353;3.304;0.040;0.50493;1.67897
trigger-0-bounded-lhs-2-neg-since;8n;1.813;1.778;0.028;0.272496;0.812796
trigger-0-bounded-lhs-2-neg-since;8l;1.293;1.259;0.024;0.256436;0.787865
trigger-0-bounded-lhs-2-neg-since;8c;15.348;15.203;0.130;2.35341;6.84149
trigger-0-bounded-lhs-2-neg-since;baseline;0.162;0.144;0.009;0.028714;0.085589
trigger-0-bounded-lhs-2-neg-since;2n;0.352;0.329;0.015;0.049433;0.199425
trigger-0-bounded-lhs-2-neg-since;2l;0.321;0.301;0.013;0.063983;0.187324
trigger-0-bounded-lhs-2-neg-since;2c;0.693;0.669;0.018;0.103718;0.416042
trigger-0-bounded-lhs-2-neg-since;4n;0.789;0.763;0.015;0.109704;0.376235
trigger-0-bounded-lhs-2-neg-since;4l;0.659;0.633;0.017;0.134735;0.397527
trigger-0-bounded-lhs-2-neg-since;4c;3.332;3.284;0.034;0.499944;1.66306
trigger-0-bounded-lhs-2-neg-since;8n;1.804;1.769;0.026;0.266591;0.80745
trigger-0-bounded-lhs-2-neg-since;8l;1.313;1.280;0.026;0.260023;0.802154
trigger-0-bounded-lhs-2-neg-since;8c;15.123;14.977;0.136;2.24814;6.6109
trigger-0-bounded-lhs-2-neg-since;baseline;0.163;0.143;0.011;0.029365;0.085655
trigger-0-bounded-lhs-2-neg-since;2n;0.346;0.325;0.011;0.048912;0.198158
trigger-0-bounded-lhs-2-neg-since;2l;0.319;0.299;0.015;0.063927;0.187522
trigger-0-bounded-lhs-2-neg-since;2c;0.711;0.683;0.017;0.106578;0.424168
trigger-0-bounded-lhs-2-neg-since;4n;0.777;0.752;0.017;0.107316;0.368354
trigger-0-bounded-lhs-2-neg-since;4l;0.671;0.645;0.016;0.13667;0.405779
trigger-0-bounded-lhs-2-neg-since;4c;3.399;3.347;0.044;0.509299;1.70761
trigger-0-bounded-lhs-2-neg-since;8n;1.811;1.775;0.023;0.269058;0.810654
trigger-0-bounded-lhs-2-neg-since;8l;1.286;1.255;0.022;0.254629;0.783515
trigger-0-bounded-lhs-2-neg-since;8c;15.413;15.267;0.126;2.42821;6.89192
trigger-0-bounded-lhs-2-neg-since;baseline;0.161;0.140;0.012;0.028227;0.083677
trigger-0-bounded-lhs-2-neg-since;2n;0.349;0.327;0.017;0.04989;0.20004
trigger-0-bounded-lhs-2-neg-since;2l;0.321;0.302;0.010;0.065256;0.188296
trigger-0-bounded-lhs-2-neg-since;2c;0.712;0.687;0.015;0.106155;0.425941
trigger-0-bounded-lhs-2-neg-since;4n;0.790;0.764;0.015;0.110858;0.37704
trigger-0-bounded-lhs-2-neg-since;4l;0.670;0.642;0.019;0.136599;0.405069
trigger-0-bounded-lhs-2-neg-since;4c;3.370;3.310;0.039;0.49908;1.67559
trigger-0-bounded-lhs-2-neg-since;8n;1.813;1.778;0.022;0.265447;0.801576
trigger-0-bounded-lhs-2-neg-since;8l;1.300;1.266;0.023;0.25725;0.79335
trigger-0-bounded-lhs-2-neg-since;8c;15.311;15.166;0.122;2.35686;6.78676
trigger-0-bounded-lhs-2-neg-since;baseline;0.158;0.139;0.014;0.027922;0.083009
trigger-0-bounded-lhs-2-neg-since;2n;0.364;0.343;0.012;0.051712;0.209345
trigger-0-bounded-lhs-2-neg-since;2l;0.321;0.301;0.013;0.063785;0.186753
trigger-0-bounded-lhs-2-neg-since;2c;0.707;0.681;0.016;0.104759;0.41983
trigger-0-bounded-lhs-2-neg-since;4n;0.778;0.750;0.019;0.107501;0.36777
trigger-0-bounded-lhs-2-neg-since;4l;0.658;0.632;0.019;0.134211;0.398953
trigger-0-bounded-lhs-2-neg-since;4c;3.364;3.317;0.034;0.500589;1.68845
trigger-0-bounded-lhs-2-neg-since;8n;1.847;1.796;0.029;0.269944;0.81493
trigger-0-bounded-lhs-2-neg-since;8l;1.307;1.276;0.024;0.261005;0.804885
trigger-0-bounded-lhs-2-neg-since;8c;15.141;14.998;0.131;2.24889;6.64593
trigger-0-bounded-lhs-2-neg-since;baseline;0.163;0.145;0.009;0.029016;0.086524
trigger-0-bounded-lhs-2-neg-since;2n;0.359;0.335;0.015;0.050322;0.203576
trigger-0-bounded-lhs-2-neg-since;2l;0.331;0.311;0.011;0.066361;0.194431
trigger-0-bounded-lhs-2-neg-since;2c;0.713;0.688;0.019;0.106054;0.426313
trigger-0-bounded-lhs-2-neg-since;4n;0.792;0.766;0.020;0.109952;0.380307
trigger-0-bounded-lhs-2-neg-since;4l;0.674;0.645;0.022;0.137815;0.406849
trigger-0-bounded-lhs-2-neg-since;4c;3.377;3.328;0.040;0.504197;1.69186
trigger-0-bounded-lhs-2-neg-since;8n;1.824;1.790;0.025;0.267352;0.81279
trigger-0-bounded-lhs-2-neg-since;8l;1.296;1.264;0.021;0.25698;0.789612
trigger-0-bounded-lhs-2-neg-since;8c;15.422;15.276;0.127;2.41397;6.85228
trigger-0-bounded-lhs-2-neg-since;baseline;0.158;0.139;0.014;0.027979;0.083074
trigger-0-bounded-lhs-2-neg-since;2n;0.352;0.329;0.017;0.049833;0.2004
trigger-0-bounded-lhs-2-neg-since;2l;0.351;0.326;0.015;0.071131;0.20288
trigger-0-bounded-lhs-2-neg-since;2c;0.713;0.689;0.015;0.1082;0.429267
trigger-0-bounded-lhs-2-neg-since;4n;0.792;0.764;0.019;0.110308;0.373272
trigger-0-bounded-lhs-2-neg-since;4l;0.668;0.640;0.017;0.135355;0.404537
trigger-0-bounded-lhs-2-neg-since;4c;3.313;3.267;0.035;0.497462;1.66132
trigger-0-bounded-lhs-2-neg-since;8n;1.805;1.770;0.027;0.26435;0.809704
trigger-0-bounded-lhs-2-neg-since;8l;1.307;1.273;0.023;0.258893;0.798173
trigger-0-bounded-lhs-2-neg-since;8c;15.177;15.031;0.132;2.27059;6.65762
trigger-0-bounded-lhs-2-since;baseline;0.167;0.146;0.011;0.031768;0.089161
trigger-0-bounded-lhs-2-since;2n;0.364;0.339;0.018;0.057116;0.21014
trigger-0-bounded-lhs-2-since;2l;0.350;0.324;0.018;0.071588;0.203361
trigger-0-bounded-lhs-2-since;2c;0.724;0.695;0.022;0.118528;0.434713
trigger-0-bounded-lhs-2-since;4n;0.863;0.833;0.017;0.135647;0.421014
trigger-0-bounded-lhs-2-since;4l;0.689;0.661;0.020;0.151203;0.420078
trigger-0-bounded-lhs-2-since;4c;3.449;3.392;0.044;0.56045;1.78232
trigger-0-bounded-lhs-2-since;8n;1.857;1.820;0.024;0.299507;0.842499
trigger-0-bounded-lhs-2-since;8l;1.355;1.320;0.022;0.299077;0.846908
trigger-0-bounded-lhs-2-since;8c;15.512;15.346;0.140;2.62274;7.044
trigger-0-bounded-lhs-2-since;baseline;0.165;0.145;0.011;0.031279;0.087252
trigger-0-bounded-lhs-2-since;2n;0.364;0.343;0.011;0.057725;0.211099
trigger-0-bounded-lhs-2-since;2l;0.326;0.305;0.012;0.067276;0.191329
trigger-0-bounded-lhs-2-since;2c;0.721;0.694;0.020;0.117766;0.434728
trigger-0-bounded-lhs-2-since;4n;0.861;0.833;0.019;0.138494;0.421824
trigger-0-bounded-lhs-2-since;4l;0.672;0.647;0.020;0.148562;0.410035
trigger-0-bounded-lhs-2-since;4c;3.421;3.369;0.043;0.545665;1.75509
trigger-0-bounded-lhs-2-since;8n;1.860;1.828;0.024;0.306284;0.854616
trigger-0-bounded-lhs-2-since;8l;1.352;1.318;0.023;0.301144;0.849502
trigger-0-bounded-lhs-2-since;8c;15.894;15.749;0.132;2.86722;7.36235
trigger-0-bounded-lhs-2-since;baseline;0.171;0.152;0.014;0.033241;0.092221
trigger-0-bounded-lhs-2-since;2n;0.354;0.330;0.014;0.055305;0.203363
trigger-0-bounded-lhs-2-since;2l;0.320;0.299;0.016;0.065313;0.186174
trigger-0-bounded-lhs-2-since;2c;0.745;0.717;0.019;0.121356;0.446507
trigger-0-bounded-lhs-2-since;4n;0.866;0.816;0.018;0.135008;0.413295
trigger-0-bounded-lhs-2-since;4l;0.664;0.640;0.015;0.145063;0.406029
trigger-0-bounded-lhs-2-since;4c;3.363;3.313;0.038;0.52955;1.71325
trigger-0-bounded-lhs-2-since;8n;1.843;1.808;0.026;0.297903;0.837835
trigger-0-bounded-lhs-2-since;8l;1.362;1.328;0.024;0.304536;0.855231
trigger-0-bounded-lhs-2-since;8c;15.532;15.388;0.123;2.62122;7.0867
trigger-0-bounded-lhs-2-since;baseline;0.163;0.144;0.014;0.031171;0.086829
trigger-0-bounded-lhs-2-since;2n;0.363;0.341;0.013;0.057452;0.210424
trigger-0-bounded-lhs-2-since;2l;0.320;0.300;0.015;0.065869;0.187648
trigger-0-bounded-lhs-2-since;2c;0.714;0.688;0.020;0.116838;0.428614
trigger-0-bounded-lhs-2-since;4n;0.849;0.821;0.017;0.138115;0.416188
trigger-0-bounded-lhs-2-since;4l;0.662;0.638;0.015;0.145914;0.405611
trigger-0-bounded-lhs-2-since;4c;3.428;3.374;0.041;0.546438;1.75324
trigger-0-bounded-lhs-2-since;8n;1.828;1.794;0.021;0.296013;0.823929
trigger-0-bounded-lhs-2-since;8l;1.344;1.312;0.021;0.299812;0.843309
trigger-0-bounded-lhs-2-since;8c;15.534;15.389;0.135;2.64232;7.07953
trigger-0-bounded-lhs-2-since;baseline;0.166;0.149;0.014;0.032173;0.090176
trigger-0-bounded-lhs-2-since;2n;0.356;0.333;0.016;0.056027;0.204739
trigger-0-bounded-lhs-2-since;2l;0.330;0.307;0.013;0.067201;0.191427
