experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
release-a-unbounded-lhs-2-eventually;2l;0.019;0.004;0.007;
release-a-unbounded-lhs-2-eventually;2c;0.019;0.004;0.010;
release-a-unbounded-lhs-2-eventually;4n;0.019;0.004;0.006;
release-a-unbounded-lhs-2-eventually;4l;0.019;0.004;0.006;
release-a-unbounded-lhs-2-eventually;4c;0.023;0.005;0.010;
release-a-unbounded-lhs-2-eventually;8n;0.020;0.004;0.007;
release-a-unbounded-lhs-2-eventually;8l;0.021;0.004;0.008;
release-a-unbounded-lhs-2-eventually;8c;0.020;0.005;0.007;
release-a-unbounded-lhs-2-until;baseline;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;2n;0.022;0.005;0.008;
release-a-unbounded-lhs-2-until;2l;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;2c;0.020;0.004;0.007;
release-a-unbounded-lhs-2-until;4n;0.021;0.005;0.007;
release-a-unbounded-lhs-2-until;4l;0.021;0.005;0.007;
release-a-unbounded-lhs-2-until;4c;0.023;0.005;0.011;
release-a-unbounded-lhs-2-until;8n;0.021;0.005;0.007;
release-a-unbounded-lhs-2-until;8l;0.022;0.004;0.012;
release-a-unbounded-lhs-2-until;8c;0.020;0.004;0.007;
release-a-unbounded-lhs-2-until;baseline;0.021;0.005;0.007;
release-a-unbounded-lhs-2-until;2n;0.020;0.005;0.006;
release-a-unbounded-lhs-2-until;2l;0.021;0.004;0.012;
release-a-unbounded-lhs-2-until;2c;0.020;0.005;0.007;
release-a-unbounded-lhs-2-until;4n;0.019;0.004;0.006;
release-a-unbounded-lhs-2-until;4l;0.019;0.004;0.006;
release-a-unbounded-lhs-2-until;4c;0.019;0.004;0.006;
release-a-unbounded-lhs-2-until;8n;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;8l;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;8c;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;baseline;0.023;0.004;0.010;
release-a-unbounded-lhs-2-until;2n;0.022;0.004;0.009;
release-a-unbounded-lhs-2-until;2l;0.021;0.004;0.013;
release-a-unbounded-lhs-2-until;2c;0.024;0.005;0.010;
release-a-unbounded-lhs-2-until;4n;0.021;0.005;0.007;
release-a-unbounded-lhs-2-until;4l;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;4c;0.022;0.005;0.013;
release-a-unbounded-lhs-2-until;8n;0.021;0.005;0.007;
release-a-unbounded-lhs-2-until;8l;0.023;0.005;0.009;
release-a-unbounded-lhs-2-until;8c;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;baseline;0.018;0.004;0.006;
release-a-unbounded-lhs-2-until;2n;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;2l;0.020;0.004;0.006;
release-a-unbounded-lhs-2-until;2c;0.020;0.005;0.006;
release-a-unbounded-lhs-2-until;4n;0.019;0.005;0.007;
release-a-unbounded-lhs-2-until;4l;0.020;0.004;0.006;
release-a-unbounded-lhs-2-until;4c;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;8n;0.020;0.004;0.007;
release-a-unbounded-lhs-2-until;8l;0.019;0.004;0.009;
release-a-unbounded-lhs-2-until;8c;0.019;0.004;0.010;
release-a-unbounded-lhs-2-until;baseline;0.020;0.004;0.006;
release-a-unbounded-lhs-2-until;2n;0.020;0.005;0.007;
release-a-unbounded-lhs-2-until;2l;0.018;0.004;0.005;
release-a-unbounded-lhs-2-until;2c;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;4n;0.020;0.004;0.007;
release-a-unbounded-lhs-2-until;4l;0.022;0.004;0.010;
release-a-unbounded-lhs-2-until;4c;0.020;0.005;0.008;
release-a-unbounded-lhs-2-until;8n;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;8l;0.023;0.005;0.009;
release-a-unbounded-lhs-2-until;8c;0.023;0.005;0.010;
release-a-unbounded-lhs-2-until;baseline;0.023;0.005;0.010;
release-a-unbounded-lhs-2-until;2n;0.019;0.004;0.006;
release-a-unbounded-lhs-2-until;2l;0.020;0.004;0.006;
release-a-unbounded-lhs-2-until;2c;0.022;0.004;0.009;
release-a-unbounded-lhs-2-until;4n;0.019;0.004;0.009;
release-a-unbounded-lhs-2-until;4l;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;4c;0.020;0.005;0.007;
release-a-unbounded-lhs-2-until;8n;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;8l;0.019;0.004;0.007;
release-a-unbounded-lhs-2-until;8c;0.023;0.005;0.011;
release-a-unbounded-lhs-2-until;baseline;0.019;0.004;0.006;
release-a-unbounded-lhs-2-until;2n;0.020;0.004;0.007;
release-a-unbounded-lhs-2-until;2l;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;2c;0.021;0.004;0.008;
release-a-unbounded-lhs-2-until;4n;0.022;0.005;0.010;
release-a-unbounded-lhs-2-until;4l;0.021;0.004;0.012;
release-a-unbounded-lhs-2-until;4c;0.022;0.004;0.010;
release-a-unbounded-lhs-2-until;8n;0.023;0.005;0.010;
release-a-unbounded-lhs-2-until;8l;0.020;0.004;0.010;
release-a-unbounded-lhs-2-until;8c;0.020;0.005;0.007;
release-a-unbounded-lhs-2-until;baseline;0.022;0.005;0.008;
release-a-unbounded-lhs-2-until;2n;0.021;0.005;0.007;
release-a-unbounded-lhs-2-until;2l;0.021;0.005;0.008;
release-a-unbounded-lhs-2-until;2c;0.019;0.004;0.006;
release-a-unbounded-lhs-2-until;4n;0.019;0.004;0.011;
release-a-unbounded-lhs-2-until;4l;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;4c;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;8n;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;8l;0.020;0.004;0.007;
release-a-unbounded-lhs-2-until;8c;0.019;0.004;0.009;
release-a-unbounded-lhs-2-until;baseline;0.019;0.004;0.011;
release-a-unbounded-lhs-2-until;2n;0.018;0.004;0.011;
release-a-unbounded-lhs-2-until;2l;0.019;0.004;0.007;
release-a-unbounded-lhs-2-until;2c;0.020;0.005;0.006;
release-a-unbounded-lhs-2-until;4n;0.020;0.005;0.012;
release-a-unbounded-lhs-2-until;4l;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;4c;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;8n;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;8l;0.020;0.005;0.010;
release-a-unbounded-lhs-2-until;8c;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;baseline;0.021;0.004;0.009;
release-a-unbounded-lhs-2-until;2n;0.022;0.005;0.009;
release-a-unbounded-lhs-2-until;2l;0.020;0.004;0.009;
release-a-unbounded-lhs-2-until;2c;0.020;0.004;0.011;
release-a-unbounded-lhs-2-until;4n;0.020;0.004;0.007;
release-a-unbounded-lhs-2-until;4l;0.022;0.004;0.009;
release-a-unbounded-lhs-2-until;4c;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;8n;0.023;0.005;0.010;
release-a-unbounded-lhs-2-until;8l;0.020;0.004;0.012;
release-a-unbounded-lhs-2-until;8c;0.023;0.005;0.011;
